valid_time,latitude,longitude,number_x,expver_x,u10,v10,t2m,sp,number_y,expver_y,tp,sf
2023-01-03 06:00:00,46.75,5.25,0,1,0.34761047,-0.9590912,279.45428,100659.81,0,1,0.0,0.0
2023-01-03 06:00:00,46.75,5.5,0,1,-0.58403015,-0.8995209,279.8957,99371.81,0,1,0.0,0.0
2023-01-03 06:00:00,46.75,5.75,0,1,-0.76078796,-0.7559662,279.3625,96253.81,0,1,7.1525574e-06,0.0
2023-01-03 06:00:00,46.75,6.0,0,1,-0.65141296,-0.6338959,278.6496,92934.81,0,1,2.193451e-05,0.0
2023-01-03 06:00:00,46.5,5.0,0,1,0.6444855,-0.7120209,279.6125,100403.81,0,1,4.7683716e-07,0.0
2023-01-03 06:00:00,46.5,5.25,0,1,0.009719849,-1.2022552,280.69257,100778.81,0,1,4.7683716e-07,0.0
2023-01-03 06:00:00,46.5,5.5,0,1,-0.2676239,-0.9903412,279.96796,97320.81,0,1,6.198883e-06,0.0
2023-01-03 06:00:00,46.5,5.75,0,1,-0.33988953,-0.8604584,279.41132,94537.81,0,1,3.671646e-05,0.0
2023-01-03 06:00:00,46.5,6.0,0,1,-0.22465515,-0.8135834,278.9367,92153.81,0,1,7.05719e-05,0.0
2023-01-03 06:00:00,46.25,5.0,0,1,0.5712433,-0.870224,280.11835,99816.81,0,1,2.861023e-06,0.0
2023-01-03 06:00:00,46.25,5.25,0,1,-0.10942078,-1.3751068,280.8625,99739.81,0,1,7.6293945e-06,0.0
2023-01-03 06:00:00,46.25,5.5,0,1,-0.13383484,-1.2715912,280.06952,96410.81,0,1,2.4318695e-05,0.0
2023-01-03 06:00:00,46.25,5.75,0,1,-0.13969421,-1.1338959,279.85272,94684.81,0,1,0.00013637543,0.0
2023-01-03 06:00:00,46.25,6.0,0,1,-0.14457703,-0.96299744,280.12616,94299.81,0,1,0.00032377243,0.0
2023-01-03 06:00:00,46.0,5.0,0,1,0.7040558,-1.2100677,280.63983,99636.81,0,1,4.7683716e-06,0.0
2023-01-03 06:00:00,46.0,5.25,0,1,0.2841339,-1.495224,281.05194,99369.81,0,1,1.9550323e-05,0.0
2023-01-03 06:00:00,46.0,5.5,0,1,0.2401886,-1.0079193,280.2453,96597.81,0,1,4.720688e-05,0.0
2023-01-03 06:00:00,46.0,5.75,0,1,0.19819641,-0.8047943,280.16718,94958.81,0,1,0.00013685226,0.0
2023-01-03 06:00:00,46.0,6.0,0,1,0.071243286,-0.73057556,281.1457,94680.81,0,1,0.00023317337,0.0
2023-01-03 14:00:00,47.0,5.0,0,1,0.3950348,0.95965576,282.9677,99912.44,0,1,0.0,0.0
2023-01-03 14:00:00,47.0,5.25,0,1,0.002456665,0.8414917,283.1142,100264.44,0,1,0.0,0.0
2023-01-03 14:00:00,47.0,5.5,0,1,-0.118637085,0.5026245,283.0849,100231.44,0,1,0.0,0.0
2023-01-03 14:00:00,47.0,5.75,0,1,0.046401978,-0.024719238,282.66302,99041.44,0,1,0.0,0.0
2023-01-03 14:00:00,47.0,6.0,0,1,0.44288635,-0.58135986,281.5146,96281.44,0,1,0.0,0.0
2023-01-03 14:00:00,46.75,5.0,0,1,-0.2016449,-0.19659424,283.57123,100457.44,0,1,0.0,0.0
2023-01-03 14:00:00,46.75,5.25,0,1,-0.53660583,-0.4163208,283.61224,100745.44,0,1,0.0,0.0
2023-01-03 14:00:00,46.75,5.5,0,1,-0.35984802,-0.8440552,283.07904,99463.44,0,1,0.0,0.0
2023-01-03 14:00:00,46.75,5.75,0,1,0.006362915,-1.1995239,281.65717,96351.44,0,1,0.0,0.0
2023-01-03 14:00:00,46.75,6.0,0,1,0.3061676,-1.4973755,280.1767,93037.44,0,1,1.4305115e-06,0.0
2023-01-03 14:00:00,46.5,5.0,0,1,-0.47019958,-1.2337036,283.7802,100488.44,0,1,0.0,0.0
2023-01-03 14:00:00,46.5,5.25,0,1,-0.6264496,-1.4299927,283.64545,100866.44,0,1,0.0,0.0
2023-01-03 14:00:00,46.5,5.5,0,1,-0.122543335,-1.6087036,282.13177,97417.44,0,1,0.0,0.0
2023-01-03 14:00:00,46.5,5.75,0,1,0.14796448,-1.6184692,281.06927,94639.44,0,1,2.861023e-06,0.0
2023-01-03 14:00:00,46.5,6.0,0,1,0.18507385,-1.5588989,280.29388,92257.44,0,1,9.536743e-06,0.0
2023-01-03 14:00:00,46.25,5.0,0,1,-0.5893402,-1.8274536,283.5771,99906.44,0,1,0.0,0.0
2023-01-03 14:00:00,46.25,5.25,0,1,-0.48387146,-2.0803833,283.27826,99831.44,0,1,0.0,0.0
2023-01-03 14:00:00,46.25,5.5,0,1,0.041519165,-1.8909302,281.9892,96510.44,0,1,0.0,0.0
2023-01-03 14:00:00,46.25,5.75,0,1,0.3217926,-1.5247192,281.5478,94787.44,0,1,9.536743e-07,0.0
2023-01-03 14:00:00,46.25,6.0,0,1,0.35499573,-1.0725708,281.79974,94400.44,0,1,2.861023e-06,0.0
2023-01-03 14:00:00,46.0,5.0,0,1,-0.31980896,-1.9719849,283.5478,99723.44,0,1,0.0,0.0
2023-01-03 14:00:00,46.0,5.25,0,1,-0.06687927,-2.1282349,283.19818,99459.44,0,1,0.0,0.0
2023-01-03 14:00:00,46.0,5.5,0,1,0.2856598,-1.8528442,282.28607,96693.44,0,1,0.0,0.0
2023-01-03 14:00:00,46.0,5.75,0,1,0.53370667,-1.4905396,281.8642,95056.44,0,1,5.2452087e-06,0.0
2023-01-03 14:00:00,46.0,6.0,0,1,0.5952301,-1.0598755,281.9853,94774.44,0,1,2.7179718e-05,0.0
2023-01-03 22:00:00,47.0,5.0,0,1,1.0992279,1.8271332,275.5631,100053.44,0,1,0.0,0.0
2023-01-03 22:00:00,47.0,5.25,0,1,0.73887634,1.6855316,276.24084,100412.44,0,1,0.0,0.0
2023-01-03 22:00:00,47.0,5.5,0,1,0.28086853,1.7060394,276.58655,100382.44,0,1,0.0,0.0
2023-01-03 22:00:00,47.0,5.75,0,1,-0.16444397,1.4267426,276.56116,99185.44,0,1,0.0,0.0
2023-01-03 22:00:00,47.0,6.0,0,1,-0.39198303,0.9638519,275.7838,96409.44,0,1,0.0,0.0
2023-01-03 22:00:00,46.75,5.0,0,1,0.5660248,1.8652191,277.5475,100607.44,0,1,0.0,0.0
2023-01-03 22:00:00,46.75,5.25,0,1,0.04258728,1.5009613,279.10413,100902.44,0,1,0.0,0.0
2023-01-03 22:00:00,46.75,5.5,0,1,-0.3617096,1.1786957,276.72717,99614.44,0,1,0.0,0.0
2023-01-03 22:00:00,46.75,5.75,0,1,-0.37635803,0.85154724,275.39514,96490.44,0,1,0.0,0.0
2023-01-03 22:00:00,46.75,6.0,0,1,-0.3851471,0.644516,275.03577,93165.44,0,1,0.0,0.0
2023-01-03 22:00:00,46.5,5.0,0,1,0.15879822,1.059555,276.401,100645.44,0,1,0.0,0.0
2023-01-03 22:00:00,46.5,5.25,0,1,-0.38905334,0.44236755,277.69006,101028.44,0,1,0.0,0.0
2023-01-03 22:00:00,46.5,5.5,0,1,-0.24354553,0.18553162,275.82678,97569.44,0,1,0.0,0.0
2023-01-03 22:00:00,46.5,5.75,0,1,-0.2572174,0.20506287,275.56506,94788.44,0,1,0.0,0.0
2023-01-03 22:00:00,46.5,6.0,0,1,-0.4759674,0.52049255,276.71545,92407.44,0,1,0.0,0.0
2023-01-03 22:00:00,46.25,5.0,0,1,-0.18006897,0.39549255,276.41272,100070.44,0,1,0.0,0.0
2023-01-03 22:00:00,46.25,5.25,0,1,-1.1917877,0.08982849,276.53967,99997.44,0,1,0.0,0.0
2023-01-03 22:00:00,46.25,5.5,0,1,-1.0052643,-0.111343384,275.26624,96671.44,0,1,0.0,0.0
2023-01-03 22:00:00,46.25,5.75,0,1,-0.84413147,-0.1709137,275.7174,94953.44,0,1,0.0,0.0
2023-01-03 22:00:00,46.25,6.0,0,1,-0.7523346,-0.0693512,277.7174,94578.44,0,1,0.0,0.0
2023-01-03 22:00:00,46.0,5.0,0,1,-0.013076782,-0.6103668,277.44788,99896.44,0,1,0.0,0.0
2023-01-03 22:00:00,46.0,5.25,0,1,-1.1829987,-0.792984,276.70374,99632.44,0,1,0.0,0.0
2023-01-03 22:00:00,46.0,5.5,0,1,-1.0384674,-0.65919495,276.15686,96863.44,0,1,0.0,0.0
2023-01-03 22:00:00,46.0,5.75,0,1,-0.9369049,-0.6259918,276.66663,95231.44,0,1,0.0,0.0
2023-01-03 22:00:00,46.0,6.0,0,1,-1.0277252,-0.46681213,278.3678,94961.44,0,1,0.0,0.0
2023-01-04 06:00:00,47.0,5.0,0,1,1.7765808,2.9605713,277.5963,99960.44,0,1,0.0,0.0
2023-01-04 06:00:00,47.0,5.25,0,1,1.2238464,3.1383057,277.5846,100318.44,0,1,0.0,0.0
2023-01-04 06:00:00,47.0,5.5,0,1,0.3761902,3.2232666,278.26038,100284.44,0,1,0.0,0.0
2023-01-04 06:00:00,47.0,5.75,0,1,-0.13064575,3.3209229,278.50452,99093.44,0,1,0.0,0.0
2023-01-04 06:00:00,47.0,6.0,0,1,-0.10916138,3.2681885,278.0592,96333.44,0,1,4.7683716e-07,0.0
