valid_time,latitude,longitude,number,expver,tp,sf
2023-01-05 06:00:00,46.5,6.0,0,0001,0.0010910034,0.0
2023-01-05 06:00:00,46.25,5.0,0,0001,0.0011134148,0.0
2023-01-05 06:00:00,46.25,5.25,0,0001,0.0014414787,0.0
2023-01-05 06:00:00,46.25,5.5,0,0001,0.0011725426,0.0
2023-01-05 06:00:00,46.25,5.75,0,0001,0.00088739395,0.0
2023-01-05 06:00:00,46.25,6.0,0,0001,0.0006117821,0.0
2023-01-05 06:00:00,46.0,5.0,0,0001,0.0008625984,0.0
2023-01-05 06:00:00,46.0,5.25,0,0001,0.0008749962,0.0
2023-01-05 06:00:00,46.0,5.5,0,0001,0.00072431564,0.0
2023-01-05 06:00:00,46.0,5.75,0,0001,0.0005350113,0.0
2023-01-05 06:00:00,46.0,6.0,0,0001,0.000541687,0.0
2023-01-05 14:00:00,47.0,5.0,0,0001,0.0,0.0
2023-01-05 14:00:00,47.0,5.25,0,0001,1.04904175e-05,0.0
2023-01-05 14:00:00,47.0,5.5,0,0001,2.2411346e-05,0.0
2023-01-05 14:00:00,47.0,5.75,0,0001,2.8133392e-05,0.0
2023-01-05 14:00:00,47.0,6.0,0,0001,2.0980835e-05,0.0
2023-01-05 14:00:00,46.75,5.0,0,0001,0.0,0.0
2023-01-05 14:00:00,46.75,5.25,0,0001,1.859665e-05,0.0
2023-01-05 14:00:00,46.75,5.5,0,0001,7.200241e-05,0.0
2023-01-05 14:00:00,46.75,5.75,0,0001,8.392334e-05,0.0
2023-01-05 14:00:00,46.75,6.0,0,0001,4.053116e-05,0.0
2023-01-05 14:00:00,46.5,5.0,0,0001,2.0503998e-05,0.0
2023-01-05 14:00:00,46.5,5.25,0,0001,6.2942505e-05,0.0
2023-01-05 14:00:00,46.5,5.5,0,0001,0.00015163422,0.0
2023-01-05 14:00:00,46.5,5.75,0,0001,0.00015211105,0.0
2023-01-05 14:00:00,46.5,6.0,0,0001,6.580353e-05,0.0
2023-01-05 14:00:00,46.25,5.0,0,0001,5.722046e-06,0.0
2023-01-05 14:00:00,46.25,5.25,0,0001,1.9550323e-05,0.0
2023-01-05 14:00:00,46.25,5.5,0,0001,2.336502e-05,0.0
2023-01-05 14:00:00,46.25,5.75,0,0001,1.859665e-05,0.0
2023-01-05 14:00:00,46.25,6.0,0,0001,6.67572e-06,0.0
2023-01-05 14:00:00,46.0,5.0,0,0001,3.33786e-06,0.0
2023-01-05 14:00:00,46.0,5.25,0,0001,4.2915344e-06,0.0
2023-01-05 14:00:00,46.0,5.5,0,0001,2.861023e-06,0.0
2023-01-05 14:00:00,46.0,5.75,0,0001,4.7683716e-07,0.0
2023-01-05 14:00:00,46.0,6.0,0,0001,4.7683716e-07,0.0
2023-01-05 22:00:00,47.0,5.0,0,0001,4.7683716e-07,0.0
2023-01-05 22:00:00,47.0,5.25,0,0001,9.536743e-07,0.0
2023-01-05 22:00:00,47.0,5.5,0,0001,1.4305115e-06,0.0
2023-01-05 22:00:00,47.0,5.75,0,0001,7.1525574e-06,0.0
2023-01-05 22:00:00,47.0,6.0,0,0001,1.1920929e-05,0.0
2023-01-05 22:00:00,46.75,5.0,0,0001,4.7683716e-07,0.0
2023-01-05 22:00:00,46.75,5.25,0,0001,3.8146973e-06,0.0
2023-01-05 22:00:00,46.75,5.5,0,0001,6.67572e-06,0.0
2023-01-05 22:00:00,46.75,5.75,0,0001,2.3841858e-06,0.0
2023-01-05 22:00:00,46.75,6.0,0,0001,0.0,0.0
2023-01-05 22:00:00,46.5,5.0,0,0001,9.536743e-06,0.0
2023-01-05 22:00:00,46.5,5.25,0,0001,2.4318695e-05,0.0
2023-01-05 22:00:00,46.5,5.5,0,0001,1.0967255e-05,0.0
2023-01-05 22:00:00,46.5,5.75,0,0001,1.9073486e-06,0.0
2023-01-05 22:00:00,46.5,6.0,0,0001,0.0,0.0
2023-01-05 22:00:00,46.25,5.0,0,0001,2.002716e-05,0.0
2023-01-05 22:00:00,46.25,5.25,0,0001,5.6743622e-05,0.0
2023-01-05 22:00:00,46.25,5.5,0,0001,2.3841858e-05,0.0
2023-01-05 22:00:00,46.25,5.75,0,0001,4.2915344e-06,0.0
2023-01-05 22:00:00,46.25,6.0,0,0001,0.0,0.0
2023-01-05 22:00:00,46.0,5.0,0,0001,1.0967255e-05,0.0
2023-01-05 22:00:00,46.0,5.25,0,0001,1.0967255e-05,0.0
2023-01-05 22:00:00,46.0,5.5,0,0001,1.2397766e-05,0.0
2023-01-05 22:00:00,46.0,5.75,0,0001,1.4305115e-06,0.0
2023-01-05 22:00:00,46.0,6.0,0,0001,0.0,0.0
2023-01-06 06:00:00,47.0,5.0,0,0001,3.33786e-06,0.0
2023-01-06 06:00:00,47.0,5.25,0,0001,6.67572e-06,0.0
2023-01-06 06:00:00,47.0,5.5,0,0001,1.1444092e-05,0.0
2023-01-06 06:00:00,47.0,5.75,0,0001,3.0517578e-05,0.0
2023-01-06 06:00:00,47.0,6.0,0,0001,6.723404e-05,0.0
2023-01-06 06:00:00,46.75,5.0,0,0001,4.7683716e-07,0.0
2023-01-06 06:00:00,46.75,5.25,0,0001,4.2915344e-06,0.0
2023-01-06 06:00:00,46.75,5.5,0,0001,1.6212463e-05,0.0
